Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,Qualifier #6,2024-11-23T10:55:19-05:00,38,0,38,1.0,W,red,red,32792B,5956A,6260A,41829C
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,Qualifier #13,2024-11-23T11:24:22-05:00,33,14,19,0.40425531914893614,W,blue,blue,11981C,2672A,32792B,6260X
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,Qualifier #23,2024-11-23T12:03:12-05:00,23,31,-8,-0.14814814814814814,L,blue,red,727G,5842C,5245X,32792B
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,Qualifier #30,2024-11-23T13:13:40-05:00,31,26,5,0.08771929824561403,W,red,red,11981D,32792B,550G,2672B
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,Qualifier #39,2024-11-23T13:42:18-05:00,27,29,-2,-0.03571428571428571,L,blue,red,11981A,727R,30722A,32792B
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,Qualifier #46,2024-11-23T14:06:50-05:00,28,16,12,0.2727272727272727,W,blue,blue,6104A,6104B,6260V,32792B
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,Qualifier #52,2024-11-23T14:31:02-05:00,38,9,29,0.6170212765957447,W,red,red,32792B,5842B,89768K,6260M
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,R16 #7-1,2024-11-23T15:52:17-05:00,35,6,29,0.7073170731707317,W,red,red,32792B,6104G,5842D,6104B
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,QF #4-1,2024-11-23T16:11:51-05:00,38,3,35,0.8536585365853658,W,red,red,32792B,6104G,11981D,11981B
PHSC Bobcat Robotics Rumble Rama High Stakes Tournament (MS/HS): Fall Tournament - Middle and High School Teams,Other,Event Region Championship,SF #2-1,2024-11-23T16:21:55-05:00,18,35,-17,-0.32075471698113206,L,blue,red,550G,727G,32792B,6104G
4th Annual Knights Gambit V5RC-High Stakes (Middle & High School): NeoCity Academy,Other,Event Region Championship,Qualifier #3,2024-12-07T11:19:34-05:00,16,22,-6,-0.15789473684210525,L,blue,red,10319G,70649V,32792B,804C
