Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,Qualifier #2,2024-11-02T09:50:47-04:00,35,0,35,1.0,W,blue,blue,85403A,84778C,62629X,26038A
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,Qualifier #10,2024-11-02T10:43:58-04:00,53,6,47,0.7966101694915254,W,red,red,62629Y,62629X,85403C,84778D
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,Qualifier #23,2024-11-02T11:36:30-04:00,33,18,15,0.29411764705882354,W,blue,blue,62629K,9888A,26038V,62629X
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,Qualifier #28,2024-11-02T11:58:21-04:00,28,0,28,1.0,W,red,red,26003A,62629X,11897A,11865Z
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,Qualifier #32,2024-11-02T12:13:18-04:00,31,2,29,0.8787878787878788,W,blue,blue,62629Z,26003R,11897G,62629X
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,Qualifier #42,2024-11-02T13:27:32-04:00,32,0,32,1.0,W,red,red,62629W,62629X,62629P,26571A
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,Qualifier #47,2024-11-02T13:44:54-04:00,20,5,15,0.6,W,blue,blue,26003S,84778T,8330X,62629X
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,QF #1-1,2024-11-02T16:00:23-04:00,38,4,34,0.8095238095238095,W,red,red,62629X,62629Y,76936A,26003R
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,SF #1-1,2024-11-02T16:26:21-04:00,45,0,45,1.0,W,red,red,62629X,62629Y,62629P,62629Z
2024-2025 V5RC Blended Qualifier : High Stakes @ John Marshall HS,Other,Event Region Championship,Final #1-1,2024-11-02T16:41:33-04:00,35,27,8,0.12903225806451613,W,red,red,62629X,62629Y,62629W,26038A
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,Qualifier #3,2024-11-09T09:56:48-05:00,31,0,31,1.0,W,red,red,85403A,62629X,26038V,2101R
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,Qualifier #12,2024-11-09T10:40:04-05:00,23,18,5,0.12195121951219512,W,blue,blue,62629K,26003R,62629X,8330U
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,Qualifier #19,2024-11-09T11:09:12-05:00,53,6,47,0.7966101694915254,W,blue,blue,9888A,8330X,62629X,62629Y
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,Qualifier #27,2024-11-09T11:38:53-05:00,53,0,53,1.0,W,red,red,62629Y,62629X,26003B,26038S
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,Qualifier #34,2024-11-09T13:22:22-05:00,29,16,13,0.28888888888888886,W,blue,blue,26038D,8330M,62629X,62629Z
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,Qualifier #41,2024-11-09T13:55:39-05:00,30,6,24,0.6666666666666666,W,red,red,85403C,62629X,26003S,11897A
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,Qualifier #44,2024-11-09T14:09:35-05:00,34,3,31,0.8378378378378378,W,red,red,62629X,26003A,11897G,12362A
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,Qualifier #52,2024-11-09T14:52:41-05:00,45,6,39,0.7647058823529411,W,blue,blue,84778D,84778T,62629W,62629X
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,QF #1-1,2024-11-09T16:05:34-05:00,34,1,33,0.9428571428571428,W,red,red,62629X,62629Y,26038D,12362A
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,SF #1-1,2024-11-09T16:25:56-05:00,35,4,31,0.7948717948717948,W,red,red,62629X,62629Y,11897G,26038V
Ohio Valley Vex Tournament: hosted by Brooke High and Middle School TSA,Other,Event Region Championship,Final #1-1,2024-11-09T16:59:49-05:00,36,12,24,0.5,W,red,red,62629X,62629Y,62629P,62629K
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,Qualifier #1,2024-12-14T09:39:44-05:00,24,0,24,1.0,W,blue,blue,84778T,8330U,62629X,84778C
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,Qualifier #10,2024-12-14T10:16:07-05:00,38,16,22,0.4074074074074074,W,red,red,8330X,62629X,8330M,26038A
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,Qualifier #23,2024-12-14T11:16:48-05:00,29,3,26,0.8125,W,red,red,62629X,66465B,62629Z,26003R
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,Qualifier #28,2024-12-14T11:42:35-05:00,34,15,19,0.3877551020408163,W,blue,blue,26003A,26038D,26003S,62629X
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,Qualifier #34,2024-12-14T12:09:09-05:00,30,6,24,0.6666666666666666,W,blue,blue,33794A,62629P,62629K,62629X
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,Qualifier #40,2024-12-14T13:30:05-05:00,39,3,36,0.8571428571428571,W,blue,blue,26003B,26038S,85403A,62629X
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,Qualifier #52,2024-12-14T14:17:11-05:00,23,17,6,0.15,W,red,red,62629X,9451A,62629Y,26038V
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,QF #1-1,2024-12-14T16:01:06-05:00,54,9,45,0.7142857142857143,W,red,red,62629X,62629Y,26003S,26003R
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,SF #1-1,2024-12-14T16:20:34-05:00,38,33,5,0.07042253521126761,W,red,red,62629X,62629Y,26038A,85403A
24-25 WV V5RC Blended Qualifier: Westwood Middle School: Westwood Winter Classic,Other,Event Region Championship,Final #1-1,2024-12-14T16:51:46-05:00,23,0,23,1.0,W,red,red,62629X,62629Y,62629K,62629P
Gateway to the West VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #16,2025-01-31T10:54:06-05:00,30,24,6,0.1111111111111111,W,blue,blue,81X,6741A,62629X,6741R
Gateway to the West VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #30,2025-01-31T11:43:41-05:00,27,10,17,0.4594594594594595,W,red,red,62629X,26038D,1658T,9364C
Gateway to the West VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #7-1,2025-02-01T15:36:09-05:00,27,27,0,0.0,D,red,Tie,9039J,62629X,11124W,11124P
Gateway to the West VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #7-2,2025-02-01T15:50:10-05:00,31,42,-11,-0.1506849315068493,L,red,blue,9039J,62629X,11124W,11124P
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,Qualifier #4,2025-02-15T09:34:11-05:00,30,10,20,0.5,W,red,red,8330U,62629X,26033C,26003S
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,Qualifier #9,2025-02-15T09:55:49-05:00,36,16,20,0.38461538461538464,W,blue,blue,66465B,26038A,84778C,62629X
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,Qualifier #23,2025-02-15T10:55:43-05:00,25,27,-2,-0.038461538461538464,L,blue,red,76936B,11865A,76936C,62629X
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,Qualifier #29,2025-02-15T11:20:08-05:00,25,13,12,0.3157894736842105,W,red,red,62629X,12362A,62629Z,66465A
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,Qualifier #41,2025-02-15T12:11:23-05:00,17,12,5,0.1724137931034483,W,blue,blue,26003A,94711A,62629X,84778D
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,Qualifier #48,2025-02-15T13:10:41-05:00,30,6,24,0.6666666666666666,W,red,red,11897A,62629X,84778T,76936A
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,Qualifier #55,2025-02-15T13:40:43-05:00,12,0,12,1.0,W,red,red,26330A,62629X,66465C,8330M
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,R16 #1-1,2025-02-15T15:12:19-05:00,51,2,49,0.9245283018867925,W,red,red,85403A,62629X,8330M,66465B
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,QF #1-1,2025-02-15T15:50:51-05:00,27,8,19,0.5428571428571428,W,red,red,85403A,62629X,26038A,62629W
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,SF #1-1,2025-02-15T16:16:30-05:00,36,25,11,0.18032786885245902,W,red,red,85403A,62629X,62629Z,62629K
[POSTPONED] High Stakes at The Palace on the Hill: Wheeling Park High School - Blended V5RC Qualifier,Other,Event Region Championship,Final #1-1,2025-02-15T16:37:10-05:00,30,37,-7,-0.1044776119402985,L,red,blue,85403A,62629X,62629P,62629Y
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,Qualifier #1,2025-02-22T09:33:12-05:00,2,30,-28,-0.875,L,blue,red,34107F,9451A,26038S,62629X
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,Qualifier #8,2025-02-22T09:57:22-05:00,33,39,-6,-0.08333333333333333,L,blue,red,62629Y,57660T,62629X,62629W
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,Qualifier #17,2025-02-22T10:31:49-05:00,31,26,5,0.08771929824561403,W,red,red,62629X,76752A,26038D,62629P
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,Qualifier #26,2025-02-22T11:14:29-05:00,26,19,7,0.15555555555555556,W,blue,blue,62629K,76752B,2101R,62629X
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,Qualifier #29,2025-02-22T11:28:20-05:00,41,2,39,0.9069767441860465,W,red,red,62629X,11865A,43983B,94711A
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,Qualifier #36,2025-02-22T13:08:50-05:00,30,11,19,0.4634146341463415,W,blue,blue,24213A,26038A,99921B,62629X
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,Qualifier #41,2025-02-22T13:31:38-05:00,33,8,25,0.6097560975609756,W,red,red,2101R,62629X,24213A,62629Y
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,Qualifier #51,2025-02-22T14:17:48-05:00,27,14,13,0.3170731707317073,W,red,red,62629X,26038V,26164C,94711B
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,QF #1-1,2025-02-22T15:28:31-05:00,39,18,21,0.3684210526315789,W,red,red,62629Y,62629X,11865A,9451A
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,SF #1-1,2025-02-22T15:53:12-05:00,36,17,19,0.3584905660377358,W,red,red,62629Y,62629X,62629P,62629K
WVU MAE Mountaineer 2025 V5RC High School Qualifier,Other,Event Region Championship,Final #1-1,2025-02-22T16:14:32-05:00,41,26,15,0.22388059701492538,W,red,red,62629Y,62629X,99921B,27183R
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,Qualifier #10,2025-03-16T13:33:20-04:00,30,31,-1,-0.01639344262295082,L,blue,red,99921B,57660W,23278A,62629X
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,Qualifier #16,2025-03-16T13:57:19-04:00,28,29,-1,-0.017543859649122806,L,red,blue,62629X,33794A,27183R,43983C
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,Qualifier #28,2025-03-16T14:47:36-04:00,41,8,33,0.673469387755102,W,blue,blue,94711A,94711B,62629X,76752B
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,Qualifier #42,2025-03-16T15:44:59-04:00,31,18,13,0.2653061224489796,W,blue,blue,33794B,62629P,2101R,62629X
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,Qualifier #51,2025-03-16T16:23:48-04:00,40,26,14,0.21212121212121213,W,red,red,62629X,44713B,71881Z,9451A
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,R16 #1-1,2025-03-17T13:33:35-04:00,50,11,39,0.639344262295082,W,red,red,62629X,62629Y,76752B,51401D
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,QF #1-1,2025-03-17T14:13:06-04:00,29,24,5,0.09433962264150944,W,red,red,62629X,62629Y,11865A,26038A
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,SF #1-1,2025-03-17T14:49:42-04:00,44,16,28,0.4666666666666667,W,red,red,62629X,62629Y,27183R,51401E
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,Final #1-1,2025-03-17T15:14:13-04:00,39,34,5,0.0684931506849315,W,red,red,62629X,62629Y,62629P,99921B
2025 West Virginia State Championship: V5RC High School,Regional,World Championship,Final #1-2,2025-03-17T15:26:30-04:00,44,24,20,0.29411764705882354,W,red,red,62629X,62629Y,62629P,99921B
