Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Miller Grove Harvest Bots High School Tournament: Miller Grove Blended Tournament,Other,Event Region Championship,SF #1-1,2024-11-15T16:44:21-05:00,0,35,-35,-1.0,L,blue,red,16756A,1585Z,2750Y,16756B
Pleasant Grove High Stakes: High School,Other,None,Qualifier #1,2025-01-25T10:41:22-05:00,16,22,-6,-0.15789473684210525,L,red,blue,75503R,16756B,75503P,75503Y
Pleasant Grove High Stakes: High School,Other,None,Qualifier #14,2025-01-25T11:25:17-05:00,14,7,7,0.3333333333333333,W,red,red,98412B,16756B,9950T,16756C
Pleasant Grove High Stakes: High School,Other,None,Qualifier #26,2025-01-25T12:05:15-05:00,41,4,37,0.8222222222222222,W,blue,blue,1394C,98412A,16756B,32410C
Pleasant Grove High Stakes: High School,Other,None,Qualifier #31,2025-01-25T12:18:11-05:00,17,31,-14,-0.2916666666666667,L,blue,red,3350C,75703A,48546A,16756B
Pleasant Grove High Stakes: High School,Other,None,Qualifier #37,2025-01-25T12:34:45-05:00,0,36,-36,-1.0,L,red,blue,16756B,3350D,75503H,32410D
Pleasant Grove High Stakes: High School,Other,None,Qualifier #48,2025-01-25T14:06:00-05:00,19,13,6,0.1875,W,red,red,3350A,16756B,20480S,75605A
Pleasant Grove High Stakes: High School,Other,None,Qualifier #63,2025-01-25T14:46:59-05:00,42,11,31,0.5849056603773585,W,blue,blue,32410K,9950X,16756B,16756A
Pleasant Grove High Stakes: High School,Other,None,R16 #2-1,2025-01-25T15:48:07-05:00,26,22,4,0.08333333333333333,W,blue,blue,3350B,2750B,16756B,3350D
Pleasant Grove High Stakes: High School,Other,None,QF #1-1,2025-01-25T16:29:13-05:00,6,34,-28,-0.7,L,blue,red,75503Y,16756A,16756B,3350D
RECF - VEX UIL Texas State Championship 1A-3A: VEX V5 Robotics Competition,State,None,Qualifier #1,2025-02-01T11:09:17-05:00,12,42,-30,-0.5555555555555556,L,blue,red,70291A,3162Z,16756B,4588B
RECF - VEX UIL Texas State Championship 1A-3A: VEX V5 Robotics Competition,State,None,Qualifier #7,2025-02-01T11:29:16-05:00,3,5,-2,-0.25,L,red,blue,16756B,4588B,76427B,4588C
RECF - VEX UIL Texas State Championship 1A-3A: VEX V5 Robotics Competition,State,None,Qualifier #15,2025-02-01T11:56:11-05:00,23,22,1,0.022222222222222223,W,blue,blue,76059A,76427A,3162Z,16756B
RECF - VEX UIL Texas State Championship 1A-3A: VEX V5 Robotics Competition,State,None,Qualifier #20,2025-02-01T12:10:18-05:00,37,0,37,1.0,W,red,red,16756B,77360Z,9520B,93129B
RECF - VEX UIL Texas State Championship 1A-3A: VEX V5 Robotics Competition,State,None,Qualifier #25,2025-02-01T12:26:52-05:00,16,30,-14,-0.30434782608695654,L,red,blue,71651E,16756B,77360B,2750B
RECF - VEX UIL Texas State Championship 1A-3A: VEX V5 Robotics Competition,State,None,Qualifier #32,2025-02-01T14:02:52-05:00,14,25,-11,-0.28205128205128205,L,blue,red,77360B,44441B,77360Z,16756B
RECF - VEX UIL Texas State Championship 1A-3A: VEX V5 Robotics Competition,State,None,Qualifier #37,2025-02-01T14:18:34-05:00,13,23,-10,-0.2777777777777778,L,red,blue,75833B,16756B,16756A,9520A
RECF - VEX UIL Texas State Championship 1A-3A: VEX V5 Robotics Competition,State,None,Qualifier #44,2025-02-01T14:40:26-05:00,25,26,-1,-0.0196078431372549,L,blue,red,75833D,32410C,32410E,16756B
RECF - VEX UIL Texas State Championship 1A-3A: VEX V5 Robotics Competition,State,None,QF #3-1,2025-02-01T15:37:27-05:00,18,27,-9,-0.2,L,blue,red,3162Z,32410C,32410E,16756B
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,Qualifier #3,2025-02-07T10:23:41-05:00,28,20,8,0.16666666666666666,W,blue,blue,43272Z,75160X,1585X,16756B
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,Qualifier #11,2025-02-07T10:55:35-05:00,25,3,22,0.7857142857142857,W,blue,blue,43272B,22204G,22204Y,16756B
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,Qualifier #25,2025-02-07T11:45:44-05:00,22,26,-4,-0.08333333333333333,L,red,blue,16756B,75160Y,89278A,2750B
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,Qualifier #29,2025-02-07T11:57:33-05:00,22,21,1,0.023255813953488372,W,blue,blue,16645J,4148S,16645D,16756B
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,Qualifier #40,2025-02-07T12:34:15-05:00,35,8,27,0.627906976744186,W,red,red,20480H,16756B,75160E,2750Y
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,Qualifier #56,2025-02-07T14:31:08-05:00,43,16,27,0.4576271186440678,W,red,red,1585B,16756B,16645G,75503Y
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,Qualifier #67,2025-02-07T15:13:40-05:00,23,3,20,0.7692307692307693,W,red,red,16756B,22204F,22204W,16756C
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,R16 #5-1,2025-02-07T16:55:21-05:00,26,0,26,1.0,W,red,red,16756B,16645D,43272C,43272A
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,QF #3-1,2025-02-07T17:18:42-05:00,28,8,20,0.5555555555555556,W,red,red,16756B,16645D,20480H,75160X
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,SF #2-1,2025-02-07T17:37:31-05:00,20,12,8,0.25,W,red,red,16756B,16645D,2750B,43272Z
Miller Grove Icy Bots High School Tournament: Miller Grove High School Tournament,Other,None,Final #1-1,2025-02-07T17:52:32-05:00,19,34,-15,-0.2830188679245283,L,blue,red,16756A,1585B,16756B,16645D
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,Qualifier #2,2025-02-21T10:17:30-05:00,30,18,12,0.25,W,blue,blue,597C,22204K,16756B,32410E
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,Qualifier #12,2025-02-21T10:56:16-05:00,24,0,24,1.0,W,red,red,16756B,30119B,30119C,46790A
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,Qualifier #26,2025-02-21T11:49:13-05:00,31,21,10,0.19230769230769232,W,blue,blue,16756A,2148B,16756B,4148S
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,Qualifier #30,2025-02-21T12:03:07-05:00,23,10,13,0.3939393939393939,W,red,red,16756B,4148A,16756D,46790B
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,Qualifier #45,2025-02-21T14:03:26-05:00,27,19,8,0.17391304347826086,W,blue,blue,44316A,597B,30119A,16756B
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,Qualifier #49,2025-02-21T14:17:38-05:00,19,11,8,0.26666666666666666,W,red,red,16756B,2148R,32410K,89278A
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,Qualifier #57,2025-02-21T14:46:05-05:00,12,33,-21,-0.4666666666666667,L,blue,red,32410C,2821C,16756B,22204U
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,R16 #5-1,2025-02-21T15:59:06-05:00,30,0,30,1.0,W,red,red,16756B,32410E,16756D,2750B
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,QF #3-1,2025-02-21T16:20:11-05:00,33,6,27,0.6923076923076923,W,red,red,16756B,32410E,22204K,2750T
Miller Grove Snow Bots Blended Tournament: Miller Grove Blended Tournament,Other,None,SF #2-1,2025-02-21T16:32:27-05:00,12,28,-16,-0.4,L,red,blue,16756B,32410E,597A,597C
2025Texas Region 2 High School State Championship (HS VRC): VEX 2024-2025 High Stakes,Regional,None,Qualifier #8,2025-03-08T11:35:54-05:00,25,17,8,0.19047619047619047,W,blue,blue,75503R,9950X,106X,16756B
2025Texas Region 2 High School State Championship (HS VRC): VEX 2024-2025 High Stakes,Regional,None,Qualifier #13,2025-03-08T12:01:51-05:00,44,24,20,0.29411764705882354,W,red,red,16756B,70291B,43272A,12169A
2025Texas Region 2 High School State Championship (HS VRC): VEX 2024-2025 High Stakes,Regional,None,Qualifier #23,2025-03-08T12:44:45-05:00,42,18,24,0.4,W,blue,blue,87490F,87490X,16756B,32410C
2025Texas Region 2 High School State Championship (HS VRC): VEX 2024-2025 High Stakes,Regional,None,Qualifier #35,2025-03-08T14:13:54-05:00,25,34,-9,-0.15254237288135594,L,red,blue,93530A,16756B,1585Z,91022B
2025Texas Region 2 High School State Championship (HS VRC): VEX 2024-2025 High Stakes,Regional,None,Qualifier #48,2025-03-08T15:05:55-05:00,29,25,4,0.07407407407407407,W,blue,blue,77711X,75503Y,597C,16756B
2025Texas Region 2 High School State Championship (HS VRC): VEX 2024-2025 High Stakes,Regional,None,Qualifier #68,2025-03-08T16:32:02-05:00,33,13,20,0.43478260869565216,W,red,red,8514B,16756B,4148Z,3350C
2025Texas Region 2 High School State Championship (HS VRC): VEX 2024-2025 High Stakes,Regional,None,Qualifier #74,2025-03-08T16:57:07-05:00,36,25,11,0.18032786885245902,W,blue,blue,3350A,75503H,16756B,597D
2025Texas Region 2 High School State Championship (HS VRC): VEX 2024-2025 High Stakes,Regional,None,R16 #7-1,2025-03-08T19:48:05-05:00,36,19,17,0.3090909090909091,W,red,red,16756B,597D,20480J,77711P
2025Texas Region 2 High School State Championship (HS VRC): VEX 2024-2025 High Stakes,Regional,None,QF #4-1,2025-03-08T20:19:16-05:00,31,40,-9,-0.1267605633802817,L,red,blue,16756B,597D,70291A,87490A
