Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Miami Coral Park High Stakes Regional Qualifier (MS/HS): VEX V5 Robotics Competition,Other,Event Region Championship,SF #2-1,2024-11-16T17:28:34-05:00,46,32,14,0.1794871794871795,W,red,red,360X,4154E,7121F,89250X
Miami Coral Park High Stakes Regional Qualifier (MS/HS): VEX V5 Robotics Competition,Other,Event Region Championship,Final #1-1,2024-11-16T17:50:03-05:00,39,15,24,0.4444444444444444,W,blue,blue,4330N,89250Z,360X,4154E
Speedway High Stakes VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #17,2024-11-22T11:30:49-05:00,34,11,23,0.5111111111111111,W,red,red,360X,338A,50421A,8823A
Speedway High Stakes VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #47,2024-11-22T14:21:01-05:00,41,23,18,0.28125,W,blue,blue,2140D,586E,7701P,360X
Speedway High Stakes VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #3-1,2024-11-23T16:58:47-05:00,29,23,6,0.11538461538461539,W,red,red,360X,2011D,11101X,2011B
Speedway High Stakes VEX V5 Robotics Competition Signature Event: High School,Signature,None,QF #2-1,2024-11-23T17:37:04-05:00,35,39,-4,-0.05405405405405406,L,red,blue,360X,2011D,2011K,2011J
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #11,2024-11-25T14:05:35-05:00,31,37,-6,-0.08823529411764706,L,blue,red,1095R,4148Z,360X,12125A
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #21,2024-11-25T14:36:32-05:00,32,20,12,0.23076923076923078,W,red,red,2373A,360X,3350D,67101G
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #38,2024-11-25T15:24:31-05:00,30,28,2,0.034482758620689655,W,red,red,231R,360X,10702X,1258V
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #1-1,2024-11-26T14:05:20-05:00,37,17,20,0.37037037037037035,W,red,red,1095R,360X,3118B,4118J
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,QF #1-1,2024-11-26T14:43:00-05:00,37,20,17,0.2982456140350877,W,red,red,1095R,360X,12125A,62A
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,SF #1-1,2024-11-26T15:16:37-05:00,15,30,-15,-0.3333333333333333,L,red,blue,1095R,360X,1698V,1000A
Best in Southwest★FL ~ V5RC High Stakes,Other,Event Region Championship,Qualifier #6,2024-12-07T10:44:45-05:00,40,29,11,0.15942028985507245,W,blue,blue,94K,4154E,10101P,360X
Best in Southwest★FL ~ V5RC High Stakes,Other,Event Region Championship,Qualifier #16,2024-12-07T11:57:56-05:00,12,28,-16,-0.4,L,blue,red,50810A,10101F,94X,360X
Best in Southwest★FL ~ V5RC High Stakes,Other,Event Region Championship,Qualifier #20,2024-12-07T12:15:45-05:00,11,27,-16,-0.42105263157894735,L,red,blue,360X,55139A,594Z,6293X
Best in Southwest★FL ~ V5RC High Stakes,Other,Event Region Championship,Qualifier #35,2024-12-07T13:31:12-05:00,42,17,25,0.423728813559322,W,red,red,4154R,360X,94R,7121E
Best in Southwest★FL ~ V5RC High Stakes,Other,Event Region Championship,Qualifier #40,2024-12-07T13:50:56-05:00,38,23,15,0.2459016393442623,W,red,red,360X,41829C,94W,94Z
Best in Southwest★FL ~ V5RC High Stakes,Other,Event Region Championship,R16 #1-1,2024-12-07T15:38:00-05:00,18,11,7,0.2413793103448276,W,red,red,7121B,360X,55139A,37371A
Best in Southwest★FL ~ V5RC High Stakes,Other,Event Region Championship,QF #1-1,2024-12-07T16:22:14-05:00,51,4,47,0.8545454545454545,W,red,red,7121B,360X,94R,6293Z
Best in Southwest★FL ~ V5RC High Stakes,Other,Event Region Championship,SF #1-1,2024-12-07T16:45:22-05:00,45,17,28,0.45161290322580644,W,red,red,7121B,360X,7121A,94M
Best in Southwest★FL ~ V5RC High Stakes,Other,Event Region Championship,Final #1-1,2024-12-07T17:02:11-05:00,30,5,25,0.7142857142857143,W,red,red,7121B,360X,4154R,4154E
"""Make It Happen"" VEX V5 Robotics Competition 2024-2025:: High Stakes for HS and MS",Other,Event Region Championship,Qualifier #6,2025-01-11T10:10:40-05:00,42,23,19,0.2923076923076923,W,red,red,360X,619B,73191A,64411B
"""Make It Happen"" VEX V5 Robotics Competition 2024-2025:: High Stakes for HS and MS",Other,Event Region Championship,Qualifier #11,2025-01-11T10:35:19-05:00,37,28,9,0.13846153846153847,W,blue,blue,7121B,4330N,360X,503A
"""Make It Happen"" VEX V5 Robotics Competition 2024-2025:: High Stakes for HS and MS",Other,Event Region Championship,Qualifier #17,2025-01-11T11:02:44-05:00,41,0,41,1.0,W,red,red,90954J,360X,8336A,46673B
"""Make It Happen"" VEX V5 Robotics Competition 2024-2025:: High Stakes for HS and MS",Other,Event Region Championship,Qualifier #27,2025-01-11T12:32:38-05:00,35,22,13,0.22807017543859648,W,blue,blue,11005A,9393V,26831A,360X
"""Make It Happen"" VEX V5 Robotics Competition 2024-2025:: High Stakes for HS and MS",Other,Event Region Championship,Qualifier #33,2025-01-11T13:07:59-05:00,43,17,26,0.43333333333333335,W,blue,blue,85195A,46673A,360X,33157A
"""Make It Happen"" VEX V5 Robotics Competition 2024-2025:: High Stakes for HS and MS",Other,Event Region Championship,Qualifier #38,2025-01-11T13:43:51-05:00,41,6,35,0.7446808510638298,W,blue,blue,48921A,73191A,67671A,360X
"""Make It Happen"" VEX V5 Robotics Competition 2024-2025:: High Stakes for HS and MS",Other,Event Region Championship,QF #1-1,2025-01-11T14:56:51-05:00,41,26,15,0.22388059701492538,W,red,red,360X,7121B,4330N,619A
"""Make It Happen"" VEX V5 Robotics Competition 2024-2025:: High Stakes for HS and MS",Other,Event Region Championship,SF #1-1,2025-01-11T15:15:22-05:00,41,8,33,0.673469387755102,W,red,red,360X,7121B,7121D,33418A
"""Make It Happen"" VEX V5 Robotics Competition 2024-2025:: High Stakes for HS and MS",Other,Event Region Championship,Final #1-1,2025-01-11T15:35:11-05:00,44,6,38,0.76,W,red,red,360X,7121B,4330M,11005A
NSU University School VEX V5 Robotics Competition State Qualifier: VEX -V5 High School only,Other,Event Region Championship,Qualifier #2,2025-01-25T09:30:54-05:00,40,18,22,0.3793103448275862,W,blue,blue,4154S,4330P,360X,7121E
NSU University School VEX V5 Robotics Competition State Qualifier: VEX -V5 High School only,Other,Event Region Championship,Qualifier #9,2025-01-25T10:15:53-05:00,48,20,28,0.4117647058823529,W,red,red,360X,70260A,50810A,8336A
NSU University School VEX V5 Robotics Competition State Qualifier: VEX -V5 High School only,Other,Event Region Championship,Qualifier #15,2025-01-25T10:55:12-05:00,36,12,24,0.5,W,red,red,360X,4154R,4154E,91524A
NSU University School VEX V5 Robotics Competition State Qualifier: VEX -V5 High School only,Other,Event Region Championship,Qualifier #21,2025-01-25T11:38:27-05:00,47,17,30,0.46875,W,blue,blue,4330P,7121D,7121B,360X
NSU University School VEX V5 Robotics Competition State Qualifier: VEX -V5 High School only,Other,Event Region Championship,Qualifier #27,2025-01-25T13:15:16-05:00,14,29,-15,-0.3488372093023256,L,blue,red,4330N,7121F,8336B,360X
NSU University School VEX V5 Robotics Competition State Qualifier: VEX -V5 High School only,Other,Event Region Championship,Qualifier #34,2025-01-25T14:00:10-05:00,37,31,6,0.08823529411764706,W,red,red,4154V,360X,11342C,7121E
NSU University School VEX V5 Robotics Competition State Qualifier: VEX -V5 High School only,Other,Event Region Championship,QF #1-1,2025-01-25T14:50:10-05:00,35,11,24,0.5217391304347826,W,red,red,4154V,360X,11342A,619B
NSU University School VEX V5 Robotics Competition State Qualifier: VEX -V5 High School only,Other,Event Region Championship,SF #1-1,2025-01-25T15:21:58-05:00,34,31,3,0.046153846153846156,W,red,red,4154V,360X,7121B,50810A
NSU University School VEX V5 Robotics Competition State Qualifier: VEX -V5 High School only,Other,Event Region Championship,Final #1-1,2025-01-25T15:50:18-05:00,35,22,13,0.22807017543859648,W,red,red,4154V,360X,7121F,4154E
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #9,2025-02-01T11:38:57-05:00,43,24,19,0.2835820895522388,W,red,red,360X,60883B,43779E,288C
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #23,2025-02-01T12:25:56-05:00,29,28,1,0.017543859649122806,W,blue,blue,3223D,248A,360X,44691R
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #41,2025-02-01T14:07:21-05:00,27,28,-1,-0.01818181818181818,L,blue,red,16099A,7882W,360X,16099C
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #1-1,2025-02-02T14:00:06-05:00,42,29,13,0.18309859154929578,W,red,red,360X,99904B,44691F,7316R
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,QF #1-1,2025-02-02T14:43:38-05:00,35,32,3,0.04477611940298507,W,red,red,360X,99904B,2072X,60883W
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,SF #1-1,2025-02-02T15:14:46-05:00,42,20,22,0.3548387096774194,W,red,red,360X,99904B,99904W,99904E
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Final #1-1,2025-02-02T15:46:34-05:00,38,42,-4,-0.05,L,red,blue,360X,99904B,2011D,8889A
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Final #1-2,2025-02-02T16:01:59-05:00,28,27,1,0.01818181818181818,W,red,red,360X,99904B,2011D,8889A
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Final #1-3,2025-02-02T16:20:39-05:00,21,39,-18,-0.3,L,red,blue,360X,99904B,2011D,8889A
Mecha Mayhem 2025 Signature Event Presented by Alberta Innovates: High School Division,Signature,None,Qualifier #9,2025-02-08T10:58:40-05:00,44,32,12,0.15789473684210525,W,red,red,360X,66475C,10X,2922C
Mecha Mayhem 2025 Signature Event Presented by Alberta Innovates: High School Division,Signature,None,Qualifier #31,2025-02-08T12:13:31-05:00,51,23,28,0.3783783783783784,W,blue,blue,3388H,16610D,886W,360X
Mecha Mayhem 2025 Signature Event Presented by Alberta Innovates: High School Division,Signature,None,R16 #7-1,2025-02-09T14:58:46-05:00,44,15,29,0.4915254237288136,W,red,red,66475C,360X,1806X,1000B
Mecha Mayhem 2025 Signature Event Presented by Alberta Innovates: High School Division,Signature,None,QF #4-1,2025-02-09T15:33:53-05:00,28,28,0,0.0,D,red,Tie,66475C,360X,1011X,1159X
Mecha Mayhem 2025 Signature Event Presented by Alberta Innovates: High School Division,Signature,None,QF #4-2,2025-02-09T15:49:15-05:00,14,39,-25,-0.4716981132075472,L,red,blue,66475C,360X,1011X,1159X
South Florida V5RC Regional Championship - High School Division,Regional,World Championship,Qualifier #11,2025-03-08T09:55:46-05:00,38,17,21,0.38181818181818183,W,red,red,4154S,360X,33418Y,94R
South Florida V5RC Regional Championship - High School Division,Regional,World Championship,Qualifier #23,2025-03-08T10:49:43-05:00,33,27,6,0.1,W,blue,blue,89250Z,18019B,39792C,360X
South Florida V5RC Regional Championship - High School Division,Regional,World Championship,Qualifier #30,2025-03-08T11:21:45-05:00,34,6,28,0.7,W,red,red,77788P,360X,50810R,33418X
South Florida V5RC Regional Championship - High School Division,Regional,World Championship,Qualifier #42,2025-03-08T13:05:12-05:00,42,30,12,0.16666666666666666,W,red,red,360X,50810X,50810A,4154E
South Florida V5RC Regional Championship - High School Division,Regional,World Championship,R16 #5-1,2025-03-08T17:46:37-05:00,45,26,19,0.2676056338028169,W,red,red,7121B,360X,89250X,11342B
South Florida V5RC Regional Championship - High School Division,Regional,World Championship,QF #3-1,2025-03-08T18:13:33-05:00,16,33,-17,-0.3469387755102041,L,red,blue,7121B,360X,6293X,4154R
