Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
2024“大湾区”VEX机器人全国邀请赛-VEX V5高中组,Other,None,Qualifier #4,2024-07-26T01:30:01-04:00,27,20,7,0.14893617021276595,W,blue,blue,69960H,89866B,54001A,5864D
2024“大湾区”VEX机器人全国邀请赛-VEX V5高中组,Other,None,Qualifier #8,2024-07-26T02:06:02-04:00,23,43,-20,-0.30303030303030304,L,red,blue,5864D,88X,86254B,88Y
2024“大湾区”VEX机器人全国邀请赛-VEX V5高中组,Other,None,Qualifier #19,2024-07-26T03:52:24-04:00,24,23,1,0.02127659574468085,W,red,red,5864D,88518J,3283R,5864B
2024“大湾区”VEX机器人全国邀请赛-VEX V5高中组,Other,None,Qualifier #25,2024-07-26T04:55:35-04:00,17,25,-8,-0.19047619047619047,L,red,blue,94815B,5864D,86254A,10020T
2024“大湾区”VEX机器人全国邀请赛-VEX V5高中组,Other,None,Qualifier #28,2024-07-26T20:57:24-04:00,15,38,-23,-0.4339622641509434,L,blue,red,89866A,9698B,58859A,5864D
2024“大湾区”VEX机器人全国邀请赛-VEX V5高中组,Other,None,Qualifier #37,2024-07-26T22:23:06-04:00,14,29,-15,-0.3488372093023256,L,blue,red,5864C,71113X,5864D,20811W
2024“大湾区”VEX机器人全国邀请赛-VEX V5高中组,Other,None,Qualifier #44,2024-07-26T23:31:12-04:00,4,32,-28,-0.7777777777777778,L,blue,red,860X,988A,5864D,13800C
2024“大湾区”VEX机器人全国邀请赛-VEX V5高中组,Other,None,Qualifier #53,2024-07-27T02:07:20-04:00,32,39,-7,-0.09859154929577464,L,blue,red,89866A,54001Z,5864D,20811W
2024-2025 PAS-VEX VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #12,2024-12-19T19:56:50-05:00,38,27,11,0.16923076923076924,W,blue,blue,88168A,77701A,5864D,66799X
2024-2025 PAS-VEX VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #23,2024-12-19T20:43:44-05:00,32,36,-4,-0.058823529411764705,L,blue,red,4253Z,839A,5864D,11211X
2024-2025 PAS-VEX VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #42,2024-12-19T22:29:57-05:00,31,35,-4,-0.06060606060606061,L,red,blue,4253H,5864D,30410V,11211W
2024-2025 PAS-VEX VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #55,2024-12-20T00:25:42-05:00,25,8,17,0.5151515151515151,W,red,red,19788A,5864D,75016C,1791V
2024-2025 PAS-VEX VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #64,2024-12-20T01:10:59-05:00,33,20,13,0.24528301886792453,W,blue,blue,5864B,75016B,96969Z,5864D
2024-2025 PAS-VEX VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #78,2024-12-20T02:32:53-05:00,30,21,9,0.17647058823529413,W,blue,blue,96944Z,68678S,2813X,5864D
2024-2025 PAS-VEX VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #91,2024-12-20T03:30:19-05:00,38,18,20,0.35714285714285715,W,red,red,4253Y,5864D,4275V,92641B
2024-2025 PAS-VEX VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #111,2024-12-20T20:27:43-05:00,25,1,24,0.9230769230769231,W,red,red,96969Y,5864D,23083Z,86254B
2024-2025 PAS-VEX VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #8-1,2024-12-21T00:41:17-05:00,26,35,-9,-0.14754098360655737,L,blue,red,917X,66994C,5864D,5864C
The 9th VEX V5 Robotics Macau Championship: V5RC Macau Championship 2025,Regional,World Championship,Qualifier #5,2025-01-25T23:42:00-05:00,37,22,15,0.2542372881355932,W,blue,blue,5868C,68424X,85301V,5864D
The 9th VEX V5 Robotics Macau Championship: V5RC Macau Championship 2025,Regional,World Championship,Qualifier #11,2025-01-25T23:50:00-05:00,33,29,4,0.06451612903225806,W,red,red,5864D,5868K,5864E,5864F
The 9th VEX V5 Robotics Macau Championship: V5RC Macau Championship 2025,Regional,World Championship,Qualifier #21,2025-01-26T02:09:47-05:00,41,1,40,0.9523809523809523,W,red,red,63936C,5864D,85301Z,5868H
The 9th VEX V5 Robotics Macau Championship: V5RC Macau Championship 2025,Regional,World Championship,Qualifier #14,2025-01-26T02:25:52-05:00,36,38,-2,-0.02702702702702703,L,blue,red,63936F,5868C,5868D,5864D
The 9th VEX V5 Robotics Macau Championship: V5RC Macau Championship 2025,Regional,World Championship,Qualifier #28,2025-01-26T04:48:47-05:00,50,25,25,0.3333333333333333,W,red,red,5864D,5868E,85301X,63936G
