Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
North Union High School Qualifier: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #9,2024-10-26T10:48:45-04:00,13,7,6,0.3,W,red,red,2011C,60883R,6008X,76543R
North Union High School Qualifier: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #16,2024-10-26T11:20:22-04:00,32,30,2,0.03225806451612903,W,blue,blue,45434X,45434A,45434M,2011C
North Union High School Qualifier: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #22,2024-10-26T11:47:24-04:00,9,21,-12,-0.4,L,red,blue,6741S,2011C,6741A,2011B
North Union High School Qualifier: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #39,2024-10-26T13:40:32-04:00,22,23,-1,-0.022222222222222223,L,blue,red,45434V,45434Y,45434E,2011C
North Union High School Qualifier: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #47,2024-10-26T14:13:47-04:00,17,25,-8,-0.19047619047619047,L,red,blue,76543A,2011C,9185C,45133K
North Union High School Qualifier: VEX V5 Robotics Competition High Stakes,Other,None,R16 #8-1,2024-10-26T16:39:10-04:00,0,12,-12,-1.0,L,blue,red,45434V,45434X,2011C,2011E
Dan Spak Memorial: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #11,2024-11-02T10:15:24-04:00,20,37,-17,-0.2982456140350877,L,blue,red,60883W,2011A,45434N,2011C
Dan Spak Memorial: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #16,2024-11-02T10:30:40-04:00,38,6,32,0.7272727272727273,W,red,red,2011C,2011E,3145N,91142A
Dan Spak Memorial: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #25,2024-11-02T11:00:25-04:00,18,30,-12,-0.25,L,red,blue,2011C,42501F,2011D,7316D
Dan Spak Memorial: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #37,2024-11-02T11:47:59-04:00,26,20,6,0.13043478260869565,W,red,red,7316E,2011C,3145G,3145K
Dan Spak Memorial: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #48,2024-11-02T12:23:08-04:00,26,0,26,1.0,W,blue,blue,42501C,60883A,2011C,60883R
