Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Pre State Invitational Scrimmage #2: For teams already qualified for States,Other,None,SF #1-1,2025-01-30T19:10:49-05:00,19,31,-12,-0.24,L,red,blue,3333W,39K,98725B,1829A
Pre State Invitational Scrimmage #4: For teams already qualified for States,Other,None,Qualifier #1,2025-02-13T17:45:24-05:00,21,21,0,0.0,D,blue,Tie,7580P,38Z,3333W,39K
Pre State Invitational Scrimmage #4: For teams already qualified for States,Other,None,Qualifier #4,2025-02-13T18:11:27-05:00,44,0,44,1.0,W,red,red,3333W,39K,3333Y,38K
Pre State Invitational Scrimmage #4: For teams already qualified for States,Other,None,Qualifier #7,2025-02-13T18:33:18-05:00,23,22,1,0.022222222222222223,W,red,red,3333W,3333T,38D,38Z
Pre State Invitational Scrimmage #4: For teams already qualified for States,Other,None,Qualifier #10,2025-02-13T18:57:16-05:00,27,35,-8,-0.12903225806451613,L,blue,red,3333N,7580P,3333X,3333W
Pre State Invitational Scrimmage #4: For teams already qualified for States,Other,None,SF #2-1,2025-02-13T19:46:07-05:00,29,19,10,0.20833333333333334,W,red,red,3333W,3333T,3333S,3333X
Pre State Invitational Scrimmage #4: For teams already qualified for States,Other,None,Final #1-1,2025-02-13T19:56:30-05:00,24,46,-22,-0.3142857142857143,L,blue,red,39K,1829A,3333W,3333T
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #2,2025-02-21T16:08:33-05:00,33,17,16,0.32,W,red,red,3333W,2140F,50480B,248D
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #13,2025-02-21T16:52:14-05:00,47,13,34,0.5666666666666667,W,blue,blue,38053D,8341A,3333W,39K
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #28,2025-02-22T09:38:20-05:00,11,16,-5,-0.18518518518518517,L,blue,red,288D,3223A,3333W,248B
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #38,2025-02-22T10:13:09-05:00,8,29,-21,-0.5675675675675675,L,red,blue,3333W,3223C,96715A,36620H
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #45,2025-02-22T10:36:50-05:00,22,23,-1,-0.022222222222222223,L,red,blue,36620C,3333W,288B,3333Z
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #53,2025-02-22T11:10:40-05:00,25,42,-17,-0.2537313432835821,L,blue,red,40684B,39H,3333W,63600C
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #61,2025-02-22T11:46:02-05:00,34,12,22,0.4782608695652174,W,red,red,3333W,15155B,63600F,2140A
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #75,2025-02-22T13:53:59-05:00,0,38,-38,-1.0,L,blue,red,244D,2140C,65810A,3333W
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #86,2025-02-22T14:36:22-05:00,12,22,-10,-0.29411764705882354,L,blue,red,11591Z,8626K,7760X,3333W
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #96,2025-02-22T15:09:17-05:00,23,22,1,0.022222222222222223,W,red,red,3333W,39T,7580P,39W
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,R16 #2-1,2025-02-22T16:23:55-05:00,36,26,10,0.16129032258064516,W,red,red,3333W,2140C,36620H,36620A
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,QF #1-1,2025-02-22T16:54:38-05:00,28,43,-15,-0.2112676056338028,L,blue,red,39H,39K,3333W,2140C
