Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
The RiverBots III VEX V5 Robotics Competition Signature Event: High School,Signature,None,QF #4-1,2024-12-14T15:38:14-05:00,21,27,-6,-0.125,L,blue,red,8682N,74947N,100A,6741R
Mt. Vernon High School Qualifier @ Energy Fieldhouse!: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #9,2025-01-04T09:50:45-05:00,31,12,19,0.4418604651162791,W,red,red,6741R,45434W,6978V,68561B
Mt. Vernon High School Qualifier @ Energy Fieldhouse!: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #20,2025-01-04T10:26:46-05:00,43,9,34,0.6538461538461539,W,blue,blue,4112F,7882W,6741R,68561D
Mt. Vernon High School Qualifier @ Energy Fieldhouse!: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #28,2025-01-04T10:52:01-05:00,22,30,-8,-0.15384615384615385,L,blue,red,68561E,6008X,9185V,6741R
Mt. Vernon High School Qualifier @ Energy Fieldhouse!: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #38,2025-01-04T11:27:09-05:00,29,16,13,0.28888888888888886,W,red,red,6741A,6741R,76543M,68561H
Mt. Vernon High School Qualifier @ Energy Fieldhouse!: VEX V5 Robotics Competition High Stakes,Other,None,R16 #3-1,2025-01-04T14:57:22-05:00,33,15,18,0.375,W,red,red,68561D,6741R,14760A,14760D
Mt. Vernon High School Qualifier @ Energy Fieldhouse!: VEX V5 Robotics Competition High Stakes,Other,None,QF #2-1,2025-01-04T15:26:38-05:00,5,0,5,1.0,W,red,red,68561D,6741R,6978W,6008Y
Mt. Vernon High School Qualifier @ Energy Fieldhouse!: VEX V5 Robotics Competition High Stakes,Other,None,SF #1-1,2025-01-04T15:57:01-05:00,27,0,27,1.0,W,blue,blue,45434Y,6008D,68561D,6741R
Mt. Vernon High School Qualifier @ Energy Fieldhouse!: VEX V5 Robotics Competition High Stakes,Other,None,Final #1-1,2025-01-04T16:19:34-05:00,28,28,0,0.0,D,red,Tie,68561D,6741R,6978Y,20080X
Mt. Vernon High School Qualifier @ Energy Fieldhouse!: VEX V5 Robotics Competition High Stakes,Other,None,Final #1-2,2025-01-04T16:30:18-05:00,26,27,-1,-0.018867924528301886,L,red,blue,68561D,6741R,6978Y,20080X
Picktown Throwdown 2.0 High School Tournament: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #5,2025-01-11T11:36:26-05:00,38,33,5,0.07042253521126761,W,blue,blue,6741A,45434M,9185T,6741R
Picktown Throwdown 2.0 High School Tournament: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #13,2025-01-11T12:00:00-05:00,31,30,1,0.01639344262295082,W,red,red,6741R,45434H,6008X,6008P
Picktown Throwdown 2.0 High School Tournament: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #25,2025-01-11T13:06:48-05:00,16,36,-20,-0.38461538461538464,L,red,blue,45434Y,6741R,6008D,8823U
Picktown Throwdown 2.0 High School Tournament: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #35,2025-01-11T13:46:45-05:00,16,25,-9,-0.21951219512195122,L,blue,red,6741S,45434W,6741R,91775A
Picktown Throwdown 2.0 High School Tournament: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #49,2025-01-11T14:39:38-05:00,29,14,15,0.3488372093023256,W,red,red,14760C,6741R,8823E,14760E
Picktown Throwdown 2.0 High School Tournament: VEX V5 Robotics Competition High Stakes,Other,None,R16 #7-1,2025-01-11T17:17:08-05:00,36,5,31,0.7560975609756098,W,red,red,45434Y,6741R,8823U,45434X
Picktown Throwdown 2.0 High School Tournament: VEX V5 Robotics Competition High Stakes,Other,None,QF #4-1,2025-01-11T17:47:52-05:00,30,6,24,0.6666666666666666,W,red,red,45434Y,6741R,6008Y,6741D
Picktown Throwdown 2.0 High School Tournament: VEX V5 Robotics Competition High Stakes,Other,None,SF #2-1,2025-01-11T17:58:45-05:00,0,21,-21,-1.0,L,blue,red,6008G,6008D,45434Y,6741R
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,Qualifier #20,2025-01-24T13:32:09-05:00,40,17,23,0.40350877192982454,W,red,red,355A,6741R,53D,2719F
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,Qualifier #30,2025-01-24T14:05:11-05:00,39,33,6,0.08333333333333333,W,blue,blue,7316X,6842V,6741R,7700R
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,Qualifier #47,2025-01-24T15:02:24-05:00,22,26,-4,-0.08333333333333333,L,red,blue,2011B,6741R,77038J,9257C
Gateway to the West VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #16,2025-01-31T10:54:06-05:00,30,24,6,0.1111111111111111,W,blue,blue,81X,6741A,62629X,6741R
Gateway to the West VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #36,2025-01-31T13:06:55-05:00,10,15,-5,-0.2,L,blue,red,23382H,7405K,6741R,62629Z
Gateway to the West VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #2-1,2025-02-01T15:11:21-05:00,23,21,2,0.045454545454545456,W,blue,blue,6008D,32792B,61568A,6741R
Gateway to the West VEX V5 Robotics Competition Signature Event: High School,Signature,None,QF #1-1,2025-02-01T15:55:54-05:00,0,35,-35,-1.0,L,blue,red,81X,6210M,61568A,6741R
Savko- Highland V5RC High School Qualifier; Marengo Ohio: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #8,2025-02-08T09:52:38-05:00,21,24,-3,-0.06666666666666667,L,red,blue,3264K,6741R,6008M,45434V
Savko- Highland V5RC High School Qualifier; Marengo Ohio: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #20,2025-02-08T10:50:07-05:00,37,22,15,0.2542372881355932,W,blue,blue,65990A,14760A,6978A,6741R
Savko- Highland V5RC High School Qualifier; Marengo Ohio: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #29,2025-02-08T11:34:54-05:00,50,0,50,1.0,W,blue,blue,14760B,65990B,6741R,6008H
Savko- Highland V5RC High School Qualifier; Marengo Ohio: VEX V5 Robotics Competition High Stakes,Other,None,R16 #2-1,2025-02-08T16:32:41-05:00,21,34,-13,-0.23636363636363636,L,red,blue,9185T,6741R,6008D,6008X
The Kennedy Group High School Robotics Tournament #2: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #3,2025-02-15T09:56:27-05:00,26,34,-8,-0.13333333333333333,L,blue,red,44846B,2011C,91915A,6741R
The Kennedy Group High School Robotics Tournament #2: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #14,2025-02-15T10:36:30-05:00,16,11,5,0.18518518518518517,W,blue,blue,6403A,7316R,6741R,3264X
The Kennedy Group High School Robotics Tournament #2: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #35,2025-02-15T12:37:18-05:00,35,30,5,0.07692307692307693,W,red,red,6741R,91915C,2011A,44116B
The Kennedy Group High School Robotics Tournament #2: VEX V5 Robotics Competition High Stakes,Other,None,Qualifier #48,2025-02-15T13:21:40-05:00,40,31,9,0.1267605633802817,W,red,red,6741R,2011K,44047A,2011D
The Kennedy Group High School Robotics Tournament #2: VEX V5 Robotics Competition High Stakes,Other,None,R16 #8-1,2025-02-15T16:06:23-05:00,43,12,31,0.5636363636363636,W,red,red,6741R,2011A,60883R,7316V
The Kennedy Group High School Robotics Tournament #2: VEX V5 Robotics Competition High Stakes,Other,None,QF #4-1,2025-02-15T16:24:31-05:00,31,28,3,0.05084745762711865,W,blue,blue,44691F,2011J,6741R,2011A
The Kennedy Group High School Robotics Tournament #2: VEX V5 Robotics Competition High Stakes,Other,None,SF #2-1,2025-02-15T16:36:22-05:00,26,36,-10,-0.16129032258064516,L,blue,red,45434M,2011B,6741R,2011A
PickTown Blended LEAGUE: VEX V5 Robotics Competition High Stakes,Other,Event Region Championship,QF #1-1,2025-02-20T18:46:01-05:00,49,10,39,0.6610169491525424,W,red,red,6741R,6741A,14760C,5897N
PickTown Blended LEAGUE: VEX V5 Robotics Competition High Stakes,Other,Event Region Championship,SF #1-1,2025-02-20T19:16:10-05:00,35,0,35,1.0,W,red,red,6741R,6741A,76543M,76543A
PickTown Blended LEAGUE: VEX V5 Robotics Competition High Stakes,Other,Event Region Championship,Final #1-1,2025-02-20T19:43:25-05:00,37,21,16,0.27586206896551724,W,red,red,6741R,6741A,14760A,6741D
2025 Ohio VEX V5 HS Robotics State Championship: VEX V5 Robotics Competition High Stakes High School Division,Regional,World Championship,Qualifier #7,2025-03-15T12:41:18-04:00,26,33,-7,-0.11864406779661017,L,red,blue,7316V,6741R,44691F,6978E
2025 Ohio VEX V5 HS Robotics State Championship: VEX V5 Robotics Competition High Stakes High School Division,Regional,World Championship,Qualifier #15,2025-03-15T13:14:19-04:00,43,20,23,0.36507936507936506,W,red,red,6741R,2011F,44691X,40938D
2025 Ohio VEX V5 HS Robotics State Championship: VEX V5 Robotics Competition High Stakes High School Division,Regional,World Championship,Qualifier #31,2025-03-15T14:18:24-04:00,33,30,3,0.047619047619047616,W,blue,blue,68561H,45434Y,6741R,6978Y
2025 Ohio VEX V5 HS Robotics State Championship: VEX V5 Robotics Competition High Stakes High School Division,Regional,World Championship,Qualifier #41,2025-03-15T14:59:40-04:00,12,37,-25,-0.5102040816326531,L,blue,red,8823Z,2011J,6741R,11124P
2025 Ohio VEX V5 HS Robotics State Championship: VEX V5 Robotics Competition High Stakes High School Division,Regional,World Championship,R16 #8-1,2025-03-16T13:57:33-04:00,25,22,3,0.06382978723404255,W,blue,blue,2011F,3145N,6741R,6741A
2025 Ohio VEX V5 HS Robotics State Championship: VEX V5 Robotics Competition High Stakes High School Division,Regional,World Championship,QF #4-1,2025-03-16T14:36:37-04:00,24,28,-4,-0.07692307692307693,L,blue,red,6008D,45434Y,6741R,6741A
