Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Beach Brawl @ McBride: VEX V5 Robotics Competition High Stakes February 8th,Other,Event Region Championship,Qualifier #19,2025-02-08T14:28:07-05:00,30,23,7,0.1320754716981132,W,red,red,2541B,2150A,2496X,13889B
Beach Brawl @ McBride: VEX V5 Robotics Competition High Stakes February 8th,Other,Event Region Championship,Qualifier #24,2025-02-08T14:47:37-05:00,27,3,24,0.8,W,red,red,52274X,2150A,2150U,2541C
Beach Brawl @ McBride: VEX V5 Robotics Competition High Stakes February 8th,Other,Event Region Championship,Qualifier #34,2025-02-08T16:15:34-05:00,27,19,8,0.17391304347826086,W,blue,blue,7874R,7874X,2150A,2147Z
Beach Brawl @ McBride: VEX V5 Robotics Competition High Stakes February 8th,Other,Event Region Championship,Qualifier #41,2025-02-08T16:45:48-05:00,26,9,17,0.4857142857142857,W,blue,blue,99999X,2541A,92563B,2150A
Beach Brawl @ McBride: VEX V5 Robotics Competition High Stakes February 8th,Other,Event Region Championship,Qualifier #52,2025-02-08T17:38:20-05:00,26,13,13,0.3333333333333333,W,red,red,92563V,2150A,462T,2150B
Beach Brawl @ McBride: VEX V5 Robotics Competition High Stakes February 8th,Other,Event Region Championship,R16 #7-1,2025-02-08T19:17:27-05:00,31,4,27,0.7714285714285715,W,red,red,52274X,2150A,99999X,1759A
Beach Brawl @ McBride: VEX V5 Robotics Competition High Stakes February 8th,Other,Event Region Championship,QF #4-1,2025-02-08T19:46:05-05:00,23,28,-5,-0.09803921568627451,L,red,blue,52274X,2150A,99999P,99999G
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,Qualifier #2,2025-02-15T12:37:40-05:00,19,41,-22,-0.36666666666666664,L,blue,red,6627B,21C,3050X,2150A
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,Qualifier #13,2025-02-15T13:33:51-05:00,31,20,11,0.21568627450980393,W,red,red,2150A,2150C,3050Y,90504R
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,Qualifier #17,2025-02-15T13:53:11-05:00,23,33,-10,-0.17857142857142858,L,red,blue,310A,2150A,90504A,2922C
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,Qualifier #24,2025-02-15T14:22:47-05:00,44,0,44,1.0,W,blue,blue,3050Z,55319A,2150A,62019A
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,Qualifier #36,2025-02-15T15:52:45-05:00,28,7,21,0.6,W,blue,blue,63204A,16552A,2150A,62019Z
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,Qualifier #47,2025-02-15T16:42:55-05:00,37,26,11,0.1746031746031746,W,red,red,2150A,8052A,2150B,8052B
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,R16 #5-1,2025-02-15T18:08:39-05:00,45,0,45,1.0,W,red,red,6627B,2150A,34020D,95260X
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,QF #3-1,2025-02-15T18:58:33-05:00,32,15,17,0.3617021276595745,W,red,red,6627B,2150A,8054B,3050Y
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,SF #2-1,2025-02-15T19:27:36-05:00,34,28,6,0.0967741935483871,W,red,red,6627B,2150A,2150B,62019Z
Over The Peninsula: Peninsula High VEX Robotics Competition - High School Only,Other,Event Region Championship,Final #1-1,2025-02-15T19:47:04-05:00,45,7,38,0.7307692307692307,W,blue,blue,34020C,3050Z,6627B,2150A
2025 California Region 4 High School Regional Championship: VEX V5 Robotics Competition | High Stakes,Regional,World Championship,Qualifier #13,2025-03-14T21:20:33-04:00,27,36,-9,-0.14285714285714285,L,red,blue,2150A,8301E,2150B,404E
2025 California Region 4 High School Regional Championship: VEX V5 Robotics Competition | High Stakes,Regional,World Championship,Qualifier #47,2025-03-15T12:36:53-04:00,36,20,16,0.2857142857142857,W,blue,blue,72711P,2496N,507A,2150A
2025 California Region 4 High School Regional Championship: VEX V5 Robotics Competition | High Stakes,Regional,World Championship,Qualifier #72,2025-03-15T14:11:01-04:00,23,32,-9,-0.16363636363636364,L,red,blue,2150A,21A,15442A,2496Y
2025 California Region 4 High School Regional Championship: VEX V5 Robotics Competition | High Stakes,Regional,World Championship,Qualifier #90,2025-03-15T16:20:01-04:00,40,34,6,0.08108108108108109,W,blue,blue,569C,2496X,2150A,1138B
2025 California Region 4 High School Regional Championship: VEX V5 Robotics Competition | High Stakes,Regional,World Championship,Qualifier #113,2025-03-15T17:46:46-04:00,29,29,0,0.0,D,blue,Tie,393A,7700K,3050X,2150A
2025 California Region 4 High School Regional Championship: VEX V5 Robotics Competition | High Stakes,Regional,World Championship,Qualifier #142,2025-03-15T19:41:03-04:00,29,29,0,0.0,D,red,Tie,2150A,2496J,3779A,948J
2025 California Region 4 High School Regional Championship: VEX V5 Robotics Competition | High Stakes,Regional,World Championship,Qualifier #154,2025-03-16T11:15:01-04:00,32,24,8,0.14285714285714285,W,red,red,2150A,6627A,393B,65696A
2025 California Region 4 High School Regional Championship: VEX V5 Robotics Competition | High Stakes,Regional,World Championship,Qualifier #182,2025-03-16T13:02:10-04:00,46,21,25,0.373134328358209,W,blue,blue,99999P,334Z,2150A,404Z
