Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Kettering University High Stakes Tournament #1: Blended VEX V5 Robotics Competition MS/HS Region 3 (No Judging),Other,Event Region Championship,Qualifier #19,2024-11-02T14:28:40-04:00,45,6,39,0.7647058823529411,W,red,red,39H,39V,1997A,39W
Kettering University High Stakes Tournament #1: Blended VEX V5 Robotics Competition MS/HS Region 3 (No Judging),Other,Event Region Championship,SF #1-1,2024-11-02T15:30:57-04:00,37,0,37,1.0,W,red,red,39H,39V,39W,39X
Kettering University High Stakes Tournament #1: Blended VEX V5 Robotics Competition MS/HS Region 3 (No Judging),Other,Event Region Championship,Final #1-1,2024-11-02T15:44:54-04:00,20,6,14,0.5384615384615384,W,red,red,39H,39V,38Z,38D
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #3,2024-11-16T10:48:40-05:00,18,17,1,0.02857142857142857,W,red,red,10930A,39H,39K,98725B
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #11,2024-11-16T11:42:49-05:00,32,3,29,0.8285714285714286,W,blue,blue,97031A,39M,39Y,39H
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #18,2024-11-16T12:22:21-05:00,0,18,-18,-1.0,L,blue,red,39V,97031B,39P,39H
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #24,2024-11-16T13:22:54-05:00,40,6,34,0.7391304347826086,W,red,red,38K,39H,39X,3333M
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #28,2024-11-16T13:40:59-05:00,13,27,-14,-0.35,L,blue,red,38D,39G,39H,39W
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #34,2024-11-16T14:11:49-05:00,22,16,6,0.15789473684210525,W,red,red,98725A,39H,38Z,39T
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,QF #3-1,2024-11-16T15:48:03-05:00,31,12,19,0.4418604651162791,W,red,red,39K,39H,39M,39Z
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,SF #2-1,2024-11-16T16:12:21-05:00,33,14,19,0.40425531914893614,W,red,red,39K,39H,98725B,39V
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Final #1-1,2024-11-16T16:25:59-05:00,26,26,0,0.0,D,blue,Tie,23533A,3333T,39K,39H
Cranbrook High Stakes Tournament: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Final #1-2,2024-11-16T16:42:22-05:00,18,14,4,0.125,W,blue,blue,23533A,3333T,39K,39H
Kettering University High Stakes Tournament #4: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #11,2024-11-23T09:50:16-05:00,31,0,31,1.0,W,red,red,39H,38Z,99512C,97031A
Kettering University High Stakes Tournament #4: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #18,2024-11-23T10:15:34-05:00,14,20,-6,-0.17647058823529413,L,blue,red,38053X,7580P,39H,38053H
Kettering University High Stakes Tournament #4: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #27,2024-11-23T10:51:42-05:00,34,0,34,1.0,W,blue,blue,6581S,2337B,39H,39X
Kettering University High Stakes Tournament #4: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #39,2024-11-23T12:51:15-05:00,25,9,16,0.47058823529411764,W,red,red,39Y,39H,97031B,40684B
Kettering University High Stakes Tournament #4: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Qualifier #44,2024-11-23T13:07:01-05:00,30,38,-8,-0.11764705882352941,L,red,blue,8341A,39H,40684D,38053G
Kettering University High Stakes Tournament #4: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,R16 #7-1,2024-11-23T15:30:04-05:00,34,14,20,0.4166666666666667,W,red,red,38K,39H,38053G,38053D
Kettering University High Stakes Tournament #4: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,QF #4-1,2024-11-23T15:51:17-05:00,38,7,31,0.6888888888888889,W,red,red,38K,39H,97031A,39E
Kettering University High Stakes Tournament #4: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,SF #2-1,2024-11-23T16:02:29-05:00,16,0,16,1.0,W,blue,blue,7580P,39Y,38K,39H
Kettering University High Stakes Tournament #4: Blended VEX V5 Robotics Competition MS/HS Region 3,Other,Event Region Championship,Final #1-1,2024-11-23T16:19:12-05:00,28,22,6,0.12,W,blue,blue,3333X,39T,38K,39H
The RiverBots III VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #7,2024-12-13T11:22:31-05:00,13,22,-9,-0.2571428571428571,L,red,blue,2011A,39H,10102X,6008X
The RiverBots III VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #14,2024-12-13T11:47:24-05:00,34,4,30,0.7894736842105263,W,blue,blue,84954A,96715C,8889A,39H
The RiverBots III VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #19,2024-12-13T12:04:33-05:00,12,25,-13,-0.35135135135135137,L,red,blue,39H,7700R,1065A,7580P
The RiverBots III VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #27,2024-12-13T13:35:12-05:00,17,44,-27,-0.4426229508196721,L,blue,red,2796V,252H,39K,39H
The RiverBots III VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #39,2024-12-13T14:24:52-05:00,17,18,-1,-0.02857142857142857,L,blue,red,40684D,16610C,39H,39K
The RiverBots III VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #44,2024-12-13T14:49:25-05:00,24,23,1,0.02127659574468085,W,blue,blue,2011G,355T,74947K,39H
The RiverBots III VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #6-1,2024-12-14T14:09:38-05:00,7,23,-16,-0.5333333333333333,L,blue,red,9185T,2011A,7700R,39H
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,Qualifier #11,2025-01-24T13:01:51-05:00,27,33,-6,-0.1,L,blue,red,4610C,7700R,39H,8823A
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,Qualifier #22,2025-01-24T13:39:29-05:00,45,22,23,0.34328358208955223,W,blue,blue,1082S,37898A,7316R,39H
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,Qualifier #44,2025-01-24T14:53:19-05:00,14,23,-9,-0.24324324324324326,L,red,blue,39H,97934S,97031A,1115E
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #3,2025-02-21T16:12:16-05:00,35,39,-4,-0.05405405405405406,L,red,blue,3223C,39H,98271C,2140A
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #12,2025-02-21T16:48:07-05:00,39,18,21,0.3684210526315789,W,red,red,50480B,39H,11591R,63600F
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #23,2025-02-21T17:33:46-05:00,47,24,23,0.323943661971831,W,blue,blue,248D,65810A,39H,39Z
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #36,2025-02-22T10:03:59-05:00,34,22,12,0.21428571428571427,W,blue,blue,11591R,39E,39H,11591Z
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,Qualifier #47,2025-02-22T10:44:53-05:00,45,24,21,0.30434782608695654,W,red,red,39H,15155B,288D,2140C
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,R16 #1-1,2025-02-22T16:20:42-05:00,44,16,28,0.4666666666666667,W,red,red,39H,39K,3333Z,98271C
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,QF #1-1,2025-02-22T16:54:38-05:00,43,28,15,0.2112676056338028,W,red,red,39H,39K,3333W,2140C
Consumers Energy & Kettering University Michigan HS State Champs: VEX V5 Robotics Competition High School ERC,Regional,World Championship,SF #1-1,2025-02-22T17:18:23-05:00,32,37,-5,-0.07246376811594203,L,red,blue,39H,39K,244D,7760X
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #7,2025-03-28T10:32:33-04:00,43,27,16,0.22857142857142856,W,blue,blue,5069Z,10102C,39H,11811A
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #16,2025-03-28T11:12:10-04:00,16,48,-32,-0.5,L,red,blue,39H,91022J,1000A,95071X
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #23,2025-03-28T11:45:17-04:00,40,32,8,0.1111111111111111,W,red,red,3018A,39H,3303K,29712C
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #30,2025-03-28T12:16:35-04:00,22,25,-3,-0.06382978723404255,L,red,blue,2530A,39H,179W,29712C
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #39,2025-03-28T13:01:07-04:00,37,18,19,0.34545454545454546,W,blue,blue,9257R,7686X,39H,73641A
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #44,2025-03-28T14:47:25-04:00,37,40,-3,-0.03896103896103896,L,blue,red,10102C,95071X,39H,19697A
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,R16 #5-1,2025-03-29T14:47:19-04:00,41,25,16,0.24242424242424243,W,red,red,73641A,39H,91022J,99319A
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,QF #3-1,2025-03-29T15:54:28-04:00,41,12,29,0.5471698113207547,W,red,red,73641A,39H,2624C,11811A
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,SF #2-1,2025-03-29T16:24:34-04:00,35,30,5,0.07692307692307693,W,red,red,73641A,39H,7009X,29712C
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Final #1-1,2025-03-29T16:40:25-04:00,30,43,-13,-0.1780821917808219,L,blue,red,1000A,95071X,73641A,39H
Pre Worlds Scrimmage 2: All Worlds bound VRC teams from everywhere are invited,Other,None,Qualifier #1,2025-04-12T12:46:24-04:00,30,9,21,0.5384615384615384,W,blue,blue,38K,3333T,38Z,39H
Pre Worlds Scrimmage 2: All Worlds bound VRC teams from everywhere are invited,Other,None,Qualifier #4,2025-04-12T13:16:45-04:00,36,16,20,0.38461538461538464,W,red,red,1829A,39H,3333T,38Z
Pre Worlds Scrimmage 2: All Worlds bound VRC teams from everywhere are invited,Other,None,Qualifier #5,2025-04-12T13:27:21-04:00,12,27,-15,-0.38461538461538464,L,red,blue,39H,38K,39V,1829A
Pre Worlds Scrimmage 2: All Worlds bound VRC teams from everywhere are invited,Other,None,Qualifier #6,2025-04-12T13:39:05-04:00,31,36,-5,-0.07462686567164178,L,blue,red,39K,39V,39H,38Z
Pre Worlds Scrimmage 2: All Worlds bound VRC teams from everywhere are invited,Other,None,Qualifier #8,2025-04-12T13:56:28-04:00,8,35,-27,-0.627906976744186,L,blue,red,39K,1829A,38K,39H
Pre Worlds Scrimmage 2: All Worlds bound VRC teams from everywhere are invited,Other,None,SF #2-1,2025-04-12T14:24:22-04:00,45,6,39,0.7647058823529411,W,red,red,39V,39H,38Z,38K
Pre Worlds Scrimmage 2: All Worlds bound VRC teams from everywhere are invited,Other,None,Final #1-1,2025-04-12T14:36:07-04:00,32,25,7,0.12280701754385964,W,blue,blue,1829A,39K,39V,39H
