Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Mecha Mayhem 2025 Signature Event Presented by Alberta Innovates: High School Division,Signature,None,Qualifier #22,2025-02-08T11:41:57-05:00,13,9,4,0.18181818181818182,W,red,red,5327V,8047F,5069Z,9409Z
Mecha Mayhem 2025 Signature Event Presented by Alberta Innovates: High School Division,Signature,None,Qualifier #43,2025-02-08T13:00:30-05:00,46,27,19,0.2602739726027397,W,red,red,9181C,8047F,221A,221E
Mecha Mayhem 2025 Signature Event Presented by Alberta Innovates: High School Division,Signature,None,Qualifier #65,2025-02-08T15:20:36-05:00,26,35,-9,-0.14754098360655737,L,blue,red,5327C,1011X,221W,8047F
Mecha Mayhem 2025 Signature Event Presented by Alberta Innovates: High School Division,Signature,None,Qualifier #85,2025-02-08T16:27:54-05:00,61,10,51,0.7183098591549296,W,blue,blue,45519D,27455H,66475C,8047F
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #1,2025-02-21T15:20:00-05:00,25,21,4,0.08695652173913043,W,red,red,4423C,8047F,2144A,94033A
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #6,2025-02-21T16:48:55-05:00,44,14,30,0.5172413793103449,W,blue,blue,5550A,94033A,8047F,10821D
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #12,2025-02-22T08:38:12-05:00,11,22,-11,-0.3333333333333333,L,red,blue,8047F,77008D,4423C,55098B
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #15,2025-02-22T09:05:41-05:00,22,34,-12,-0.21428571428571427,L,blue,red,10821G,10821D,77008B,8047F
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #18,2025-02-22T09:48:34-05:00,45,7,38,0.7307692307692307,W,red,red,8047F,77008A,77008B,5550D
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #20,2025-02-22T10:21:01-05:00,40,6,34,0.7391304347826086,W,blue,blue,55098A,5550D,2144A,8047F
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #24,2025-02-22T11:27:02-05:00,23,48,-25,-0.352112676056338,L,red,blue,10821G,8047F,4205A,55098A
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,SF #1-1,2025-02-22T14:35:52-05:00,24,20,4,0.09090909090909091,W,red,red,2144A,8047F,4423C,55098B
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,Final #1-1,2025-02-22T15:11:26-05:00,42,30,12,0.16666666666666666,W,red,red,2144A,8047F,4205A,5550A
Colombia VEX V5 Robotics Competition Signature Event: High School,Signature,None,Final #1-2,2025-02-22T16:05:11-05:00,40,16,24,0.42857142857142855,W,red,red,2144A,8047F,4205A,5550A
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #6,2025-02-27T12:24:19-05:00,32,10,22,0.5238095238095238,W,blue,blue,6109C,59162A,99153A,8047F
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #11,2025-02-27T12:45:55-05:00,3,26,-23,-0.7931034482758621,L,blue,red,79119A,97673Z,22323A,8047F
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #19,2025-02-27T13:17:43-05:00,47,5,42,0.8076923076923077,W,red,red,8047F,17612M,22323A,9727A
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #28,2025-02-27T14:03:15-05:00,17,15,2,0.0625,W,red,red,8047F,84271A,77353A,1674A
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #32,2025-02-27T14:20:28-05:00,28,14,14,0.3333333333333333,W,blue,blue,40349J,97673X,8047F,32861B
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #37,2025-02-27T14:43:07-05:00,25,24,1,0.02040816326530612,W,red,red,8047F,32861A,34857B,9727B
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #43,2025-02-27T16:09:26-05:00,33,20,13,0.24528301886792453,W,blue,blue,8630B,77353W,8047F,3774Z
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #53,2025-02-27T17:00:55-05:00,19,16,3,0.08571428571428572,W,blue,blue,77353A,60924A,8047F,12338A
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #60,2025-02-27T17:26:36-05:00,42,4,38,0.8260869565217391,W,red,red,84271A,8047F,36298A,13658J
16vo.Campeonato Nacional de Robótica y Habilidades STEM,Regional,World Championship,Qualifier #65,2025-02-28T09:27:44-05:00,28,8,20,0.5555555555555556,W,red,red,3774M,8047F,77353N,99153X
3er. Campeonato Internacional de la Frontera Norte: High School VEX V5 Robotics Comeptition Signature Event,Signature,World Championship,Final #1-1,TBD,15,16,-1,-0.03225806451612903,L,red,blue,8047F,2144A,34857B,57709D
3er. Campeonato Internacional de la Frontera Norte: High School VEX V5 Robotics Comeptition Signature Event,Signature,World Championship,Final #1-2,TBD,26,20,6,0.13043478260869565,W,red,red,8047F,2144A,34857B,57709D
3er. Campeonato Internacional de la Frontera Norte: High School VEX V5 Robotics Comeptition Signature Event,Signature,World Championship,Final #1-2,TBD,47,16,31,0.49206349206349204,W,red,red,8047F,2144A,99153Z,81422C
Campeonato Regional de Occidente,Other,None,Final #1-2,TBD,23,15,8,0.21052631578947367,W,red,red,8047F,36298A,3774M,77353A
3er. Campeonato Internacional de la Frontera Norte: High School VEX V5 Robotics Comeptition Signature Event,Signature,World Championship,Final #1-3,TBD,33,27,6,0.1,W,red,red,8047F,2144A,34857B,57709D
