Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Purdue SIGBots VEX V5 Robotics Competition Winter Tournament: High Stakes Middle School and High School Teams - Qualifier with the SIGBots on Purdue Campus,Other,None,QF #2-1,2025-01-18T17:35:16-05:00,35,31,4,0.06060606060606061,W,red,red,71100S,99904W,2393S,6210H
Purdue SIGBots VEX V5 Robotics Competition Winter Tournament: High Stakes Middle School and High School Teams - Qualifier with the SIGBots on Purdue Campus,Other,None,SF #1-1,2025-01-18T17:57:28-05:00,20,51,-31,-0.43661971830985913,L,blue,red,6210M,99904B,71100S,99904W
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,Qualifier #13,2025-01-24T13:09:32-05:00,30,38,-8,-0.11764705882352941,L,red,blue,7882X,99904W,631A,6008G
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,Qualifier #28,2025-01-24T13:59:33-05:00,33,18,15,0.29411764705882354,W,blue,blue,3145G,1233H,91142B,99904W
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,Qualifier #63,2025-01-24T15:52:10-05:00,35,38,-3,-0.0410958904109589,L,blue,red,2654E,11254W,3333W,99904W
Kalahari Classic VEX V5 Robotics Competition Signature Event - HS: High School - WORLDS QUALIFYING DIVISION,Signature,None,R16 #2-1,2025-01-25T14:05:58-05:00,31,43,-12,-0.16216216216216217,L,blue,red,6008A,20080X,6210A,99904W
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #18,2025-02-01T12:06:51-05:00,29,47,-18,-0.23684210526315788,L,blue,red,8889A,8889B,99904W,60883R
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #28,2025-02-01T13:24:18-05:00,44,12,32,0.5714285714285714,W,red,red,99904W,2011D,7316E,44691F
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #56,2025-02-01T14:58:34-05:00,28,22,6,0.12,W,blue,blue,16099D,7882X,99904W,3223C
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #3-1,2025-02-02T14:10:07-05:00,38,23,15,0.2459016393442623,W,red,red,99904W,99904E,16099B,16099D
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,QF #2-1,2025-02-02T14:49:46-05:00,29,18,11,0.23404255319148937,W,red,red,99904W,99904E,80708Y,2796V
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,SF #1-1,2025-02-02T15:14:46-05:00,20,42,-22,-0.3548387096774194,L,blue,red,360X,99904B,99904W,99904E
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,Qualifier #11,2025-02-08T10:06:12-05:00,23,11,12,0.35294117647058826,W,blue,blue,7701J,7701A,99904W,7701M
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,Qualifier #27,2025-02-08T10:55:16-05:00,26,20,6,0.13043478260869565,W,red,red,6842N,99904W,6842X,2567C
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,Qualifier #38,2025-02-08T11:31:41-05:00,37,0,37,1.0,W,blue,blue,44892D,3725C,38637A,99904W
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,Qualifier #54,2025-02-08T12:59:54-05:00,28,29,-1,-0.017543859649122806,L,red,blue,44892A,99904W,1115B,97817V
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,Qualifier #60,2025-02-08T13:17:43-05:00,51,0,51,1.0,W,red,red,5870A,99904W,7701U,8663B
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,R16 #5-1,2025-02-08T16:12:38-05:00,48,8,40,0.7142857142857143,W,red,red,99904B,99904W,97817V,91976C
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,QF #3-1,2025-02-08T16:50:33-05:00,41,42,-1,-0.012048192771084338,L,red,blue,99904B,99904W,1115E,1115B
New Palestine High School Blended VEX V5 Robotics Competition: Middle School and High School Teams,Other,Event Region Championship,Qualifier #2,2025-03-01T09:05:22-05:00,20,11,9,0.2903225806451613,W,blue,blue,3698A,100A,99904W,5690Y
New Palestine High School Blended VEX V5 Robotics Competition: Middle School and High School Teams,Other,Event Region Championship,Qualifier #26,2025-03-01T10:36:10-05:00,39,0,39,1.0,W,red,red,44892C,99904W,30013A,2719S
New Palestine High School Blended VEX V5 Robotics Competition: Middle School and High School Teams,Other,Event Region Championship,Qualifier #46,2025-03-01T11:40:06-05:00,25,26,-1,-0.0196078431372549,L,blue,red,6210H,1075A,1483B,99904W
New Palestine High School Blended VEX V5 Robotics Competition: Middle School and High School Teams,Other,Event Region Championship,Qualifier #53,2025-03-01T12:46:32-05:00,42,31,11,0.1506849315068493,W,red,red,31330C,99904W,2719A,3487W
New Palestine High School Blended VEX V5 Robotics Competition: Middle School and High School Teams,Other,Event Region Championship,R16 #1-1,2025-03-01T15:34:28-05:00,51,12,39,0.6190476190476191,W,red,red,99904W,99904B,2719W,2719X
New Palestine High School Blended VEX V5 Robotics Competition: Middle School and High School Teams,Other,Event Region Championship,QF #1-1,2025-03-01T16:04:09-05:00,35,28,7,0.1111111111111111,W,red,red,99904W,99904B,99904C,1075A
New Palestine High School Blended VEX V5 Robotics Competition: Middle School and High School Teams,Other,Event Region Championship,SF #1-1,2025-03-01T16:28:31-05:00,36,26,10,0.16129032258064516,W,red,red,99904W,99904B,2393S,6210A
New Palestine High School Blended VEX V5 Robotics Competition: Middle School and High School Teams,Other,Event Region Championship,Final #1-1,2025-03-01T16:57:31-05:00,40,28,12,0.17647058823529413,W,red,red,99904W,99904B,6210M,99904E
Greenfield-Central VEX V5 Robotics Competition League: High Stakes Middle School and High School Teams,Other,None,QF #1-1,2025-03-05T17:17:20-05:00,47,22,25,0.36231884057971014,W,red,red,99904W,2719A,1115D,1115C
Greenfield-Central VEX V5 Robotics Competition League: High Stakes Middle School and High School Teams,Other,None,SF #1-1,2025-03-05T17:49:20-05:00,37,40,-3,-0.03896103896103896,L,red,blue,99904W,2719A,99904E,7282T
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,Qualifier #1,2025-03-22T10:16:42-04:00,45,18,27,0.42857142857142855,W,blue,blue,2849B,2790C,1233B,99904W
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,Qualifier #29,2025-03-22T11:09:51-04:00,24,0,24,1.0,W,red,red,6210T,99904W,1115B,99904E
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,Qualifier #43,2025-03-22T11:39:49-04:00,45,23,22,0.3235294117647059,W,blue,blue,59096B,84954A,99904W,6210M
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,Qualifier #58,2025-03-22T12:08:00-04:00,41,14,27,0.4909090909090909,W,red,red,99904W,50075F,2790A,31330D
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,R16 #3-1,2025-03-22T16:26:46-04:00,44,9,35,0.660377358490566,W,red,red,6210M,99904W,50421A,621A
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,QF #2-1,2025-03-22T17:01:37-04:00,8,0,8,1.0,W,red,red,6210M,99904W,6210A,99904E
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,SF #1-1,2025-03-22T17:23:47-04:00,40,28,12,0.17647058823529413,W,blue,blue,1115B,6842V,6210M,99904W
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,Final #1-1,2025-03-22T17:45:07-04:00,34,22,12,0.21428571428571427,W,red,red,6210M,99904W,1115E,6842K
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,Final #1-2,2025-03-22T17:59:21-04:00,33,37,-4,-0.05714285714285714,L,red,blue,6210M,99904W,1115E,6842K
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,World Championship,Final #1-3,2025-03-22T18:12:38-04:00,31,40,-9,-0.1267605633802817,L,red,blue,6210M,99904W,1115E,6842K
Greenfield-Central VEX V5 Robotics Competition League: High Stakes Middle School and High School Teams,Other,None,QF #1-1,TBD,0,0,0,-1,D,red,Tie,99904W,2719A,1115D,1115C
