Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
The Highlander Summit VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #15,2024-09-21T11:26:26-04:00,27,8,19,0.5428571428571428,W,red,red,16099D,9364C,991S,242W
The Highlander Summit VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #30,2024-09-21T13:47:12-04:00,26,32,-6,-0.10344827586206896,L,blue,red,4610C,8198X,2055A,16099D
The Highlander Summit VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #44,2024-09-21T14:35:27-04:00,26,13,13,0.3333333333333333,W,blue,blue,23184A,2072X,4478U,16099D
The Highlander Summit VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #58,2024-09-21T15:21:49-04:00,0,26,-26,-1.0,L,blue,red,16099C,3899E,9909B,16099D
The Highlander Summit VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #82,2024-09-21T16:49:55-04:00,36,15,21,0.4117647058823529,W,red,red,16099D,242X,23184C,9039J
The Highlander Summit VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #5-1,2024-09-22T14:17:09-04:00,32,0,32,1.0,W,blue,blue,66475C,16099A,16099D,62880C
The Highlander Summit VEX V5 Robotics Competition Signature Event: High School,Signature,None,QF #3-1,2024-09-22T14:46:55-04:00,24,28,-4,-0.07692307692307693,L,red,blue,16099D,62880C,119B,119A
Ridgefield High Stakes Qualifier (HS & MS): 4th Annual Tournament,Other,None,Qualifier #14,2024-11-23T10:13:05-05:00,3,3,0,0.0,D,blue,Tie,99088A,119X,42863B,16099D
Ridgefield High Stakes Qualifier (HS & MS): 4th Annual Tournament,Other,None,Qualifier #26,2024-11-23T10:49:30-05:00,24,10,14,0.4117647058823529,W,red,red,21860B,16099D,5150H,877W
Ridgefield High Stakes Qualifier (HS & MS): 4th Annual Tournament,Other,None,Qualifier #36,2024-11-23T11:19:42-05:00,19,25,-6,-0.13636363636363635,L,blue,red,9909D,4478S,16099D,99088T
Ridgefield High Stakes Qualifier (HS & MS): 4th Annual Tournament,Other,None,Qualifier #62,2024-11-23T12:37:25-05:00,15,9,6,0.25,W,red,red,5150D,16099D,99088V,4478G
Ridgefield High Stakes Qualifier (HS & MS): 4th Annual Tournament,Other,None,Qualifier #74,2024-11-23T13:16:47-05:00,20,28,-8,-0.16666666666666666,L,blue,red,17814X,4478J,16099D,4478F
Ridgefield High Stakes Qualifier (HS & MS): 4th Annual Tournament,Other,None,Qualifier #83,2024-11-23T13:44:11-05:00,17,10,7,0.25925925925925924,W,blue,blue,9909C,877Z,16099D,5150F
WAVE at WPI VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #6,2024-12-06T10:15:19-05:00,29,4,25,0.7575757575757576,W,red,red,16099D,5150Z,9039Z,64762G
WAVE at WPI VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #26,2024-12-06T11:35:21-05:00,28,28,0,0.0,D,blue,Tie,2142X,228A,8889A,16099D
WAVE at WPI VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #60,2024-12-06T15:06:09-05:00,33,25,8,0.13793103448275862,W,red,red,16099D,9421H,2602H,12D
WAVE at WPI VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #78,2024-12-06T16:07:25-05:00,33,22,11,0.2,W,red,red,16099D,1082E,62880C,12C
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,Qualifier #7,2025-01-04T13:13:38-05:00,42,3,39,0.8666666666666667,W,red,red,97140A,16099D,68602C,699E
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,Qualifier #23,2025-01-04T14:22:36-05:00,33,28,5,0.08196721311475409,W,blue,blue,62880B,16099B,62880C,16099D
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,Qualifier #57,2025-01-04T14:27:50-05:00,0,0,0,-1,D,red,Tie,16099D,97871R,1808B,16099C
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,Qualifier #34,2025-01-04T15:04:28-05:00,31,9,22,0.55,W,red,red,16099D,2622T,68602D,97140B
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,Qualifier #52,2025-01-04T16:21:57-05:00,16,9,7,0.28,W,blue,blue,68602A,47114A,16099D,1808D
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,Qualifier #14,2025-01-04T16:39:33-05:00,30,3,27,0.8181818181818182,W,blue,blue,19383A,9458A,24842B,16099D
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,R16 #7-1,2025-01-04T17:59:32-05:00,33,4,29,0.7837837837837838,W,red,red,16099D,16099B,98570B,699Z
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,QF #4-1,2025-01-04T18:23:57-05:00,29,11,18,0.45,W,red,red,16099D,16099B,97140A,98570A
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,SF #2-1,2025-01-04T18:47:44-05:00,30,18,12,0.25,W,blue,blue,20196A,16099C,16099D,16099B
VCAT VEX V5 Tournament at Vaughn College,Other,Event Region Championship,Final #1-1,2025-01-04T19:00:21-05:00,30,40,-10,-0.14285714285714285,L,blue,red,62880C,16099A,16099D,16099B
Wildcats V5RC High Stakes Qualifier @ RCDS,Other,None,Qualifier #6,2025-01-11T10:45:58-05:00,25,14,11,0.28205128205128205,W,blue,blue,18693A,16099B,16099D,5059A
Wildcats V5RC High Stakes Qualifier @ RCDS,Other,None,Qualifier #11,2025-01-11T11:17:49-05:00,45,24,21,0.30434782608695654,W,red,red,16099D,16099A,16099C,18693A
Wildcats V5RC High Stakes Qualifier @ RCDS,Other,None,Qualifier #17,2025-01-11T11:45:48-05:00,52,5,47,0.8245614035087719,W,blue,blue,19383A,9717A,16099A,16099D
Wildcats V5RC High Stakes Qualifier @ RCDS,Other,None,Qualifier #19,2025-01-11T11:55:30-05:00,39,10,29,0.5918367346938775,W,red,red,16099D,78792E,78792K,97140B
Wildcats V5RC High Stakes Qualifier @ RCDS,Other,None,Qualifier #25,2025-01-11T13:23:51-05:00,24,0,24,1.0,W,red,red,17640Z,16099D,18693C,68602D
Wildcats V5RC High Stakes Qualifier @ RCDS,Other,None,Qualifier #34,2025-01-11T14:04:51-05:00,22,15,7,0.1891891891891892,W,blue,blue,17640Y,97140A,9717B,16099D
Wildcats V5RC High Stakes Qualifier @ RCDS,Other,None,QF #3-1,2025-01-11T15:45:07-05:00,27,12,15,0.38461538461538464,W,red,red,16099D,16099B,17640Y,18693B
Wildcats V5RC High Stakes Qualifier @ RCDS,Other,None,SF #2-1,2025-01-11T16:05:48-05:00,4,0,4,1.0,W,red,red,16099D,16099B,16099C,78792E
Wildcats V5RC High Stakes Qualifier @ RCDS,Other,None,Final #1-1,2025-01-11T16:34:52-05:00,12,28,-16,-0.4,L,blue,red,16099A,6277B,16099D,16099B
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #15,2025-02-01T11:57:06-05:00,34,25,9,0.15254237288135594,W,red,red,9185V,16099D,7316D,244D
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #35,2025-02-01T13:47:41-05:00,37,37,0,0.0,D,blue,Tie,43779E,73641A,16099D,8889A
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #56,2025-02-01T14:58:34-05:00,22,28,-6,-0.12,L,red,blue,16099D,7882X,99904W,3223C
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #71,2025-02-01T15:46:21-05:00,31,18,13,0.2653061224489796,W,blue,blue,248A,7580P,2011A,16099D
LAUNCH VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #3-1,2025-02-02T14:10:07-05:00,23,38,-15,-0.2459016393442623,L,blue,red,99904W,99904E,16099B,16099D
Adelphi VEX High Stakes Qualifier,Other,None,Qualifier #2,2025-02-15T09:48:48-05:00,37,23,14,0.23333333333333334,W,blue,blue,97140B,62880B,16099D,955R
Adelphi VEX High Stakes Qualifier,Other,None,Qualifier #11,2025-02-15T10:55:02-05:00,15,21,-6,-0.16666666666666666,L,red,blue,16099D,16099B,97871R,62880D
Adelphi VEX High Stakes Qualifier,Other,None,Qualifier #18,2025-02-15T11:41:47-05:00,8,33,-25,-0.6097560975609756,L,blue,red,1353Z,16099C,8880B,16099D
Adelphi VEX High Stakes Qualifier,Other,None,Qualifier #21,2025-02-15T12:21:33-05:00,38,10,28,0.5833333333333334,W,red,red,16099D,2502M,62880A,8880A
Adelphi VEX High Stakes Qualifier,Other,None,Qualifier #28,2025-02-15T14:19:56-05:00,0,50,-50,-1.0,L,red,blue,16099D,955N,16099A,97140A
Adelphi VEX High Stakes Qualifier,Other,None,Qualifier #38,2025-02-15T15:58:41-05:00,23,44,-21,-0.31343283582089554,L,red,blue,16099D,2983A,2502X,62880C
Adelphi VEX High Stakes Qualifier,Other,None,R16 #8-1,2025-02-15T17:22:15-05:00,36,14,22,0.44,W,red,red,62880C,16099D,1353Z,2502S
